"name","mbid","streamable","artist_name","artist_mbid","album_name","album_mbid","url","image_small","image_medium","image_large","image_extra","date"
"Supermanic Soul","7c9a3c66-2e4c-4284-a357-fccaf604baa0","0","Ministry","13df2a46-f72f-40e7-aa63-26fcf62c7048","","","https://www.last.fm/music/Ministry/_/Supermanic+Soul","","","","","1108290001"
"Jump in the Fire","d5551016-392c-424e-a723-c0430fb8941b","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Jump+in+the+Fire","","","","","1108290001"
"Castlevania 2 Simon's Town OC ReMix","","0","Digimatic","90984a36-7dde-40a9-be49-e2b12f60c22c","","","https://www.last.fm/music/Digimatic/_/Castlevania+2+Simon%27s+Town+OC+ReMix","","","","","1108290001"
"Air pur","bac3f99c-6f13-46c0-b9b7-eb82e054c7eb","0","Daniel Bélanger","93c0a24d-9a7d-446a-b16b-93b412206780","","","https://www.last.fm/music/Daniel+B%C3%A9langer/_/Air+pur","","","","","1108290001"
"Appelle un magicien","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Appelle+un+magicien","","","","","1108290001"
"Am I Evil?","65a60c00-c32d-4f76-bc07-3b4090fcab38","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Am+I+Evil%3F","","","","","1108290001"
"I Can't Let You Go","02923134-060d-4ec1-88a5-7a736ce91e83","0","Ian Van Dahl","9fe4e32c-f2fa-4c06-877e-b827e95c587b","","","https://www.last.fm/music/Ian+Van+Dahl/_/I+Can%27t+Let+You+Go","","","","","1108290001"
"Revolver Ocelot","","0","Harry Gregson-Williams","8974da95-e631-45aa-8fd7-aa0c2795f997","","","https://www.last.fm/music/Harry+Gregson-Williams/_/Revolver+Ocelot","","","","","1108290001"
"040120_cloutier_predictions","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040120_cloutier_predictions","","","","","1108290001"
"031024_rene_celine_gars","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031024_rene_celine_gars","","","","","1108290001"
"Psycho","4c59edfb-8d1f-4206-b855-3f1ad2de2cfc","0","System of a Down","cc0b7089-c08d-4c10-b6b0-873582c17fd6","","","https://www.last.fm/music/System+of+a+Down/_/Psycho","","","","","1108290001"
"Motorbreath","e596e003-30d6-43c3-abc5-1dd6123ea11d","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Motorbreath","","","","","1108290001"
"Original Prankster","e80bfaa9-1a21-493c-a809-b6bfd814ed28","0","The Offspring","23a03e33-a603-404e-bcbf-2c00159d7067","","","https://www.last.fm/music/The+Offspring/_/Original+Prankster","","","","","1108290001"
"No Shelter (Live)","","0","Rage Against the Machine","3798b104-01cb-484c-a3b0-56adc6399b80","","","https://www.last.fm/music/Rage+Against+the+Machine/_/No+Shelter+(Live)","","","","","1108290001"
"Electric Head Pt.2 (The Ecstasy)","","0","White Zombie","cfe572bf-840f-4bed-934a-f69f4b1e90d4","","","https://www.last.fm/music/White+Zombie/_/Electric+Head+Pt.2+(The+Ecstasy)","","","","","1108290001"
"031008_gilles_gigueur_serie","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031008_gilles_gigueur_serie","","","","","1108290001"
"031027_rougeau_LCN","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031027_rougeau_LCN","","","","","1108290001"
"Reçoit des chèques","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Re%C3%A7oit+des+ch%C3%A8ques","","","","","1108290001"
"Get Low","","0","Lil Jon & The Eastside Boys; Yin Yang Twins","","","","https://www.last.fm/music/Lil+Jon+&+The+Eastside+Boys;+Yin+Yang+Twins/_/Get+Low","","","","","1108290001"
"030919_enrique_rougeau","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/030919_enrique_rougeau","","","","","1108290001"
"René Angelil a acheté les pyramides d'Égypte","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Ren%C3%A9+Angelil+a+achet%C3%A9+les+pyramides+d%27%C3%89gypte","","","","","1108290001"
"Harlem's Nocturne","ce977de2-449f-4fd1-8d04-97df9bcfbef0","0","Alicia Keys","8ef1df30-ae4f-4dbd-9351-1a32b208a01e","","","https://www.last.fm/music/Alicia+Keys/_/Harlem%27s+Nocturne","","","","","1108290001"
"Enrique  : Suivi par un détective","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Enrique++:+Suivi+par+un+d%C3%A9tective","","","","","1108290001"
"Ninja Gaiden Devils Mask OC ReMix","","0","SFLaValle","7f3a6afe-4357-4847-bb45-ec98138de19a","","","https://www.last.fm/music/SFLaValle/_/Ninja+Gaiden+Devils+Mask+OC+ReMix","","","","","1108290001"
"040123_dassin_gino_pere","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040123_dassin_gino_pere","","","","","1108290001"
"Métamucil","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/M%C3%A9tamucil","","","","","1108290001"
"030917 rene achete espace","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/030917+rene+achete+espace","","","","","1108290001"
"Left Outside Alone","c0c0303f-9f7a-459a-badb-733734fb3bf6","0","Anastacia","d3b2bec4-b70e-460e-b433-a865ceac2de8","","","https://www.last.fm/music/Anastacia/_/Left+Outside+Alone","","","","","1108290001"
"Leave It Alone","8c2cb16d-1afe-4c29-8dd8-7cb7b6352bb4","0","NOFX","dcaa4f81-bfb7-44eb-8594-4e74f004b6e4","","","https://www.last.fm/music/NOFX/_/Leave+It+Alone","","","","","1108290001"
"Bloodclot","ca7039ce-fd21-4bec-a47e-53cce74fc8cd","0","Rancid","24f8d8a5-269b-475c-a1cb-792990b0b2ee","","","https://www.last.fm/music/Rancid/_/Bloodclot","","","","","1108290001"
"If I Aint Got You","bea1e0b0-849b-4eb6-baa8-f8b02d427d18","0","Alicia Keys","8ef1df30-ae4f-4dbd-9351-1a32b208a01e","","","https://www.last.fm/music/Alicia+Keys/_/If+I+Aint+Got+You","","","","","1108290001"
"Doom Synthetic Demon (E1M5) OC ReMix","","0","Scott Peeples","d4db4703-c452-4f30-8457-b8085af3211c","","","https://www.last.fm/music/Scott+Peeples/_/Doom+Synthetic+Demon+(E1M5)+OC+ReMix","","","","","1108290001"
"Psycho Boy Jack","f56fe1cc-5110-47ef-9501-1887fefa32d7","0","The Dust Brothers","cd25e66d-24c1-4e5a-a14f-5d61d14cdcfc","","","https://www.last.fm/music/The+Dust+Brothers/_/Psycho+Boy+Jack","","","","","1108290001"
"Can't Say Good Bye to Yesterday (Piano Version)","","0","村中りか","8af53446-9f87-42d9-bdf3-d5d1ccf27d77","","","https://www.last.fm/music/%E6%9D%91%E4%B8%AD%E3%82%8A%E3%81%8B/_/Can%27t+Say+Good+Bye+to+Yesterday+(Piano+Version)","","","","","1108290001"
"031027_enrique_canadiens","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031027_enrique_canadiens","","","","","1108290001"
"031009_rougeau_prem_min","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031009_rougeau_prem_min","","","","","1108290001"
"031024_dassin_greve_gino","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031024_dassin_greve_gino","","","","","1108290001"
"I Wanna Destroy You","89272fff-bc21-4fe6-8e51-47b9c196825f","0","Circle Jerks","22995eba-1238-4b4f-a937-ac2c5767ab9f","","","https://www.last.fm/music/Circle+Jerks/_/I+Wanna+Destroy+You","","","","","1108290001"
"Lying from You","b1e8719a-c52b-45b5-9847-e4a9ff051116","0","Linkin Park","f59c5520-5f46-4d2c-b2c4-822eabf53419","","","https://www.last.fm/music/Linkin+Park/_/Lying+from+You","","","","","1108290001"
"031028_gilles_beat_gamache_5","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031028_gilles_beat_gamache_5","","","","","1108290001"
"Le temps passe","0d8b5b2a-f6c3-4b88-a4b1-e3efffdabb2a","0","Vincent Vallières","bca8073f-9a7e-45c8-81d2-c8a252de1a81","","","https://www.last.fm/music/Vincent+Valli%C3%A8res/_/Le+temps+passe","","","","","1108290001"
"Ligne ouverte","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Ligne+ouverte","","","","","1108290001"
"Deception","3e17312c-97bb-4711-b7ba-0de30b2801d3","0","Miles Davis","8e51f2f4-4541-4526-8a2d-c65ecc9c0ee4","","","https://www.last.fm/music/Miles+Davis/_/Deception","","","","","1108290001"
"Nailed Shut","4a218b25-e046-4107-9cb4-1ae4f1d5213d","0","No Use for a Name","d7bd0fad-2f06-4936-89ad-60c5b6ada3c1","","","https://www.last.fm/music/No+Use+for+a+Name/_/Nailed+Shut","","","","","1108290001"
"Apocalypse Please","50509355-8685-4246-a3b8-5c832c260d65","0","Muse","fd857293-5ab8-40de-b29e-55a69d4e4d0f","","","https://www.last.fm/music/Muse/_/Apocalypse+Please","","","","","1108290001"
"All Lifestyles","","0","Beastie Boys","","","","https://www.last.fm/music/Beastie+Boys/_/All+Lifestyles","","","","","1108290001"
"En Saskatchewan","","0","Mononc' Serge","","","","https://www.last.fm/music/Mononc%27+Serge/_/En+Saskatchewan","","","","","1108290001"
"Centre de Conditionnement","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Centre+de+Conditionnement","","","","","1108290001"
"031031_rougeau_en_dassin","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031031_rougeau_en_dassin","","","","","1108290001"
"La rentrée à la radio Joe Dassin","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/La+rentr%C3%A9e+%C3%A0+la+radio+Joe+Dassin","","","","","1108290001"
"Rejean de Terrebonne (Drole)","","0","CKOI","","","","https://www.last.fm/music/CKOI/_/Rejean+de+Terrebonne+(Drole)","","","","","1108290001"
"Bob vous parle","","0","Elvis Gratton","86c9e433-bb78-48cb-983c-edb0c84c1895","","","https://www.last.fm/music/Elvis+Gratton/_/Bob+vous+parle","","","","","1108290001"
"Dead Girl Superstar","c85e319e-26fc-4336-b86a-be9c38c95b13","0","Rob Zombie","c995a379-60b9-404b-bd97-a7e2de0751d3","","","https://www.last.fm/music/Rob+Zombie/_/Dead+Girl+Superstar","","","","","1108290001"
"Doom Doomed E1L8 Boss OC ReMix","","0","Rimco","","","","https://www.last.fm/music/Rimco/_/Doom+Doomed+E1L8+Boss+OC+ReMix","","","","","1108290001"
"Hairy Mary","ad226f5e-2c7e-427f-95bc-64395c2deba1","0","White Kaps","afbd45f0-5811-44cb-b954-3eab7db318da","","","https://www.last.fm/music/White+Kaps/_/Hairy+Mary","","","","","1108290001"
"Automne","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Automne","","","","","1108290001"
"Final Battle","","0","14","ace0de81-eeae-4798-9575-512e800ea478","","","https://www.last.fm/music/14/_/Final+Battle","","","","","1108290001"
"For My Enemies","","0","Madball","","","","https://www.last.fm/music/Madball/_/For+My+Enemies","","","","","1108290001"
"Chapitres tournés en tous sens, b) le porteur de grosses pierres","","0","Erik Satie","e1d521ea-5b97-4981-987c-ba988b2a87d7","","","https://www.last.fm/music/Erik+Satie/_/Chapitres+tourn%C3%A9s+en+tous+sens,+b)+le+porteur+de+grosses+pierres","","","","","1108290001"
"Big Shell","","0","Harry Gregson-Williams","8974da95-e631-45aa-8fd7-aa0c2795f997","","","https://www.last.fm/music/Harry+Gregson-Williams/_/Big+Shell","","","","","1108290001"
"040121_enrique_soap","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040121_enrique_soap","","","","","1108290001"
"LifeLess","804c4b45-ad1a-4b53-953c-1d45428b7cff","0","Orange 9mm","66ae7e89-680b-4f0f-a990-8a4e0bdf3d51","","","https://www.last.fm/music/Orange+9mm/_/LifeLess","","","","","1108290001"
"Never Gonna Stop","9b6d32f4-04e3-4180-b946-0e35e0a0fb28","0","Rob Zombie","c995a379-60b9-404b-bd97-a7e2de0751d3","","","https://www.last.fm/music/Rob+Zombie/_/Never+Gonna+Stop","","","","","1108290001"
"Monsieur Rénove","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Monsieur+R%C3%A9nove","","","","","1108290001"
"Enemy Attack","","0","Final Fantasy X Piano Collecti","","","","https://www.last.fm/music/Final+Fantasy+X+Piano+Collecti/_/Enemy+Attack","","","","","1108290001"
"I Want My Hat Back","cab02562-e054-478a-a145-1ecd3f5e4165","0","Digger","8100c8c0-ebce-4069-b787-13a35c44a030","","","https://www.last.fm/music/Digger/_/I+Want+My+Hat+Back","","","","","1108290001"
"031006_rene_lanc_poursuite","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031006_rene_lanc_poursuite","","","","","1108290001"
"Parle de son père","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Parle+de+son+p%C3%A8re","","","","","1108290001"
"Nihilism","63ffc121-88f3-4a86-b3c7-3060f66eb76b","0","Rancid","24f8d8a5-269b-475c-a1cb-792990b0b2ee","","","https://www.last.fm/music/Rancid/_/Nihilism","","","","","1108290001"
"Doom 2 Gothic Sandy OC ReMix","","0","Mazedude","c247ac97-44a9-4fbe-9b90-3db6b23cf80b","","","https://www.last.fm/music/Mazedude/_/Doom+2+Gothic+Sandy+OC+ReMix","","","","","1108290001"
"031008_rene_duo_rsimard","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031008_rene_duo_rsimard","","","","","1108290001"
"Enrique joue des tours","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Enrique+joue+des+tours","","","","","1108290001"
"Getting Away With Murder","965f7c7e-e3d3-47bf-a0d7-3370d0af1144","0","Papa Roach","c5eb9407-caeb-4303-b383-6929aa94021c","","","https://www.last.fm/music/Papa+Roach/_/Getting+Away+With+Murder","","","","","1108290001"
"031029_tirouge_coups_tel","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031029_tirouge_coups_tel","","","","","1108290001"
"Me Against the Music","","0","Britney Spears","45a663b5-b1cb-4a91-bff6-2bef7bbfdd76","","","https://www.last.fm/music/Britney+Spears/_/Me+Against+the+Music","","","","","1108290001"
"Funeral Bell","f6b22c47-7226-44e5-b930-5a63fe5ca493","0","Black Label Society","a8e935c6-3fcc-414c-900c-77e8170e7e7c","","","https://www.last.fm/music/Black+Label+Society/_/Funeral+Bell","","","","","1108290001"
"Poison","0e58fd24-b857-4058-abbc-6a67a96cf0c6","0","The Prodigy","4a4ee089-93b1-4470-af9a-6ff575d32704","","","https://www.last.fm/music/The+Prodigy/_/Poison","","","","","1108290001"
"040119_rougeau_lutte_abitibi","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040119_rougeau_lutte_abitibi","","","","","1108290001"
"Nyah","","0","Hans Zimmer","e6de1f3b-6484-491c-88dd-6d619f142abc","","","https://www.last.fm/music/Hans+Zimmer/_/Nyah","","","","","1108290001"
"I Will Always Love You","","0","Andy B. Jones","","","","https://www.last.fm/music/Andy+B.+Jones/_/I+Will+Always+Love+You","","","","","1108290001"
"CKOI","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/CKOI","","","","","1108290001"
"Gin And Juice","6ac14b55-0441-4397-b51f-01945e7735b5","0","Snoop Dogg","f90e8b26-9e52-4669-a5c9-e28529c47894","","","https://www.last.fm/music/Snoop+Dogg/_/Gin+And+Juice","","","","","1108290001"
"49 and 61","","0","Jughead's Revenge","7bfc0a6a-f1fb-40dd-ba7c-673f0adb4ea8","","","https://www.last.fm/music/Jughead%27s+Revenge/_/49+and+61","","","","","1108290001"
"1985","33fb52b6-c9a7-4c66-93b8-603fe0ab8cb1","0","Bowling for Soup","bcb95908-5c6e-453a-97fc-d69003d250ff","","","https://www.last.fm/music/Bowling+for+Soup/_/1985","","","","","1108290001"
"040123_cloutier_sud_loftstory","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040123_cloutier_sud_loftstory","","","","","1108290001"
"Come Out Swinging","2f0c6679-3bc8-4bc9-a80f-d98083f1bc34","0","The Offspring","23a03e33-a603-404e-bcbf-2c00159d7067","","","https://www.last.fm/music/The+Offspring/_/Come+Out+Swinging","","","","","1108290001"
"Let's Go","50d35f78-4ca1-4c6b-8145-ff35eea4c929","0","Rancid","24f8d8a5-269b-475c-a1cb-792990b0b2ee","","","https://www.last.fm/music/Rancid/_/Let%27s+Go","","","","","1108290001"
"Entrevue avec Puppy","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Entrevue+avec+Puppy","","","","","1108290001"
"031021_dassin_dern_paroles","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031021_dassin_dern_paroles","","","","","1108290001"
"Hyena","ec12ce80-c336-4dcd-9953-64c561c4d25e","0","Rancid","24f8d8a5-269b-475c-a1cb-792990b0b2ee","","","https://www.last.fm/music/Rancid/_/Hyena","","","","","1108290001"
"030917_rene_achete_espace","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/030917_rene_achete_espace","","","","","1108290001"
"031009_tirouge_airbs","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031009_tirouge_airbs","","","","","1108290001"
"040119_dassin_mercredi_joe","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040119_dassin_mercredi_joe","","","","","1108290001"
"Intergalatic","","0","Beastie Boys","","","","https://www.last.fm/music/Beastie+Boys/_/Intergalatic","","","","","1108290001"
"040122_ouellet_femme_tatouee","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040122_ouellet_femme_tatouee","","","","","1108290001"
"Lit un roman","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Lit+un+roman","","","","","1108290001"
"Intouchable et immortel","4d4f94d1-f6ff-4cc0-862d-65adb8767b88","0","Daniel Bélanger","93c0a24d-9a7d-446a-b16b-93b412206780","","","https://www.last.fm/music/Daniel+B%C3%A9langer/_/Intouchable+et+immortel","","","","","1108290001"
"Hit the Lights","4fbeb527-a80b-4bc0-b25d-a7e3425d41e1","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Hit+the+Lights","","","","","1108290001"
"Demon Speeding","ab056059-aa4a-440b-9596-c400a9554320","0","Rob Zombie","c995a379-60b9-404b-bd97-a7e2de0751d3","","","https://www.last.fm/music/Rob+Zombie/_/Demon+Speeding","","","","","1108290001"
"dont wanna think about you","","0","Simple Plan","b345af35-205e-4eca-8006-029e5c20127e","","","https://www.last.fm/music/Simple+Plan/_/dont+wanna+think+about+you","","","","","1108290001"
"031008 gilles gigueur serie","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031008+gilles+gigueur+serie","","","","","1108290001"
"Don't Bother Me","20666436-a3d3-4ecd-bff4-d0e75b8f0e81","0","White Kaps","afbd45f0-5811-44cb-b954-3eab7db318da","","","https://www.last.fm/music/White+Kaps/_/Don%27t+Bother+Me","","","","","1108290001"
"031007_melissa_les_francais","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031007_melissa_les_francais","","","","","1108290001"
"Blitzkrieg","f41e5d32-a8ba-4d6a-8d3f-47099cfcb8b4","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Blitzkrieg","","","","","1108290001"
